Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,ResultScore,ResultBand
19,1,0,1,0,0,1,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,9,Low risk
13,0,0,3,0,0,0,2,2,0,0,0,1,0,1,1,0,0,1,0,0,2,10,Low risk
13,0,0,1,1,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,1,1,10,Low risk
17,0,1,4,2,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,Low risk
14,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,7,Low risk
17,1,0,0,0,1,0,0,1,0,1,4,0,0,0,1,0,0,1,0,0,0,10,Low risk
19,0,1,1,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,2,0,0,9,Low risk
19,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,4,0,2,10,Low risk
14,1,1,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,1,1,10,Low risk
16,1,0,0,2,0,1,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,10,Low risk
14,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,2,1,0,10,Low risk
17,0,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,3,0,1,10,Low risk
15,1,0,2,0,1,0,3,1,0,0,0,0,3,0,0,0,1,0,0,0,0,10,Low risk
13,0,2,4,0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,9,Low risk
13,0,0,4,2,1,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,9,Low risk
18,0,1,0,2,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,10,Low risk
15,0,0,4,0,0,2,0,1,0,0,2,1,1,1,0,1,0,1,0,0,0,10,Low risk
17,0,0,1,0,0,0,1,0,2,1,1,2,0,0,0,0,0,0,1,1,1,10,Low risk
18,1,0,2,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,1,8,Low risk
19,0,1,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,2,9,Low risk
19,0,0,1,1,1,1,1,2,0,2,0,1,0,0,0,0,0,1,0,0,0,10,Low risk
18,0,0,1,0,0,1,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,8,Low risk
13,0,1,1,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7,Low risk
17,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,0,8,Low risk
14,1,1,4,1,1,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,10,Low risk
19,0,0,3,0,0,0,0,0,1,1,1,1,1,0,4,1,0,0,0,0,0,10,Low risk
16,2,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,10,Low risk
15,0,0,4,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,1,9,Low risk
19,2,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,9,Low risk
14,1,0,2,0,1,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,1,9,Low risk
14,0,0,3,0,0,0,4,0,0,1,0,0,1,1,0,1,0,0,0,0,2,10,Low risk
16,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,1,0,0,1,0,2,10,Low risk
16,0,1,4,0,0,0,1,0,1,0,2,3,0,0,0,1,0,0,0,1,0,10,Low risk
13,0,1,4,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,4,0,9,Low risk
14,0,1,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,1,0,10,Low risk
14,2,0,0,1,1,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,10,Low risk
18,0,0,4,1,0,0,0,1,0,3,1,1,0,1,1,0,0,0,1,0,0,10,Low risk
13,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,3,2,0,10,Low risk
14,0,1,3,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,8,Low risk
14,1,0,2,1,2,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,10,Low risk
14,2,0,2,1,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,10,Low risk
14,0,1,2,0,0,1,0,1,0,0,3,0,0,0,0,0,1,0,2,0,1,10,Low risk
15,0,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,3,10,Low risk
16,0,0,4,0,0,0,0,2,0,0,0,2,0,1,0,0,1,1,0,0,2,9,Low risk
15,0,0,3,1,2,1,0,0,0,2,0,0,0,0,0,1,0,1,1,1,0,10,Low risk
14,0,1,3,0,0,0,0,0,2,0,0,1,2,0,3,0,0,0,0,1,0,10,Low risk
16,1,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,10,Low risk
13,0,2,2,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,2,10,Low risk
18,1,0,3,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,2,10,Low risk
17,0,0,2,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,8,Low risk
14,0,1,0,0,2,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,10,Low risk
15,1,2,4,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,9,Low risk
18,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,9,Low risk
13,0,0,0,0,0,0,2,0,0,2,1,2,0,0,1,1,0,1,0,0,0,10,Low risk
15,0,1,4,0,2,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,10,Low risk
15,1,1,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,1,10,Low risk
17,1,1,3,0,1,2,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,10,Low risk
18,0,0,2,0,0,0,1,2,2,0,0,0,0,2,2,0,0,0,0,0,0,9,Low risk
15,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,2,10,Low risk
16,0,2,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,10,Low risk
19,1,2,4,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,9,Low risk
16,1,0,2,0,0,0,0,0,0,2,0,0,2,2,1,0,1,1,0,0,0,10,Low risk
19,1,0,1,0,0,0,2,1,1,0,3,0,0,0,0,1,0,0,0,0,1,10,Low risk
13,0,0,3,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,2,0,1,9,Low risk
19,0,2,4,0,1,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,9,Low risk
17,0,0,4,0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,10,Low risk
19,1,1,2,0,0,2,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,10,Low risk
17,1,0,2,1,0,0,0,0,0,2,0,1,2,0,2,0,0,0,1,0,0,10,Low risk
17,1,0,4,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,2,1,10,Low risk
17,1,1,2,0,0,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,9,Low risk
14,0,0,4,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,7,Low risk
15,0,0,2,1,0,0,0,1,1,0,0,1,2,2,0,0,1,0,1,0,0,10,Low risk
19,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,10,Low risk
17,2,0,4,0,1,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,10,Low risk
19,0,0,4,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,3,2,0,10,Low risk
16,0,3,4,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,10,Low risk
19,1,0,3,0,0,1,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,8,Low risk
14,0,0,1,1,0,1,1,1,2,0,0,1,2,0,0,0,0,1,0,0,0,10,Low risk
17,1,1,1,0,2,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,10,Low risk
14,2,0,3,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,10,Low risk
15,0,1,3,1,0,1,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,9,Low risk
18,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,2,0,9,Low risk
17,1,0,0,2,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,10,Low risk
17,1,0,4,0,0,0,0,2,0,0,2,4,0,0,0,0,1,0,0,0,0,10,Low risk
18,2,0,2,0,0,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,9,Low risk
16,0,1,3,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,8,Low risk
13,0,1,4,1,2,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,10,Low risk
13,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2,2,8,Low risk
19,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,3,0,10,Low risk
15,0,1,3,0,1,1,0,1,0,1,1,0,0,2,0,0,0,0,0,1,1,10,Low risk
15,0,0,1,1,0,0,0,2,0,1,0,3,0,0,1,0,0,1,0,1,0,10,Low risk
16,0,0,0,1,0,2,0,1,0,2,0,1,0,1,0,0,0,1,1,0,0,10,Low risk
19,1,2,3,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,10,Low risk
15,0,0,4,0,0,2,0,0,2,0,1,1,0,0,1,1,1,0,1,0,0,10,Low risk
14,0,2,4,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,1,10,Low risk
16,0,1,0,1,0,2,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,10,Low risk
17,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,10,Low risk
16,0,1,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,3,0,10,Low risk
18,1,0,2,0,1,0,1,1,0,4,0,0,0,0,1,0,0,1,0,0,0,10,Low risk
13,1,0,3,0,1,0,1,2,0,0,3,0,0,2,0,0,0,0,0,0,0,10,Low risk
14,1,3,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,10,Low risk
13,0,0,3,0,0,0,0,1,0,3,2,1,0,1,0,0,1,1,0,0,0,10,Low risk
19,0,2,3,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,2,1,0,10,Low risk
19,0,0,1,0,0,0,3,0,0,0,2,1,0,0,0,1,0,0,0,0,0,7,Low risk
19,0,0,1,0,0,0,0,0,1,0,1,0,2,1,0,1,1,0,0,3,0,10,Low risk
18,0,0,2,1,2,0,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,10,Low risk
17,0,0,4,0,0,1,0,0,0,0,1,1,4,0,1,0,0,0,0,1,0,9,Low risk
17,0,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,8,Low risk
19,1,0,4,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,9,Low risk
16,2,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,1,1,0,10,Low risk
17,2,0,1,1,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,10,Low risk
13,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,1,1,0,0,2,1,10,Low risk
15,0,0,1,1,0,1,2,1,0,0,0,0,1,1,0,0,1,0,0,1,1,10,Low risk
16,2,0,0,2,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,10,Low risk
13,0,0,0,0,0,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0,2,9,Low risk
19,0,0,4,0,0,1,0,3,0,0,1,0,1,0,2,0,0,1,0,0,0,9,Low risk
17,1,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,0,9,Low risk
18,0,0,1,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,3,10,Low risk
15,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,2,0,0,9,Low risk
14,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,1,7,Low risk
14,0,1,4,1,2,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,10,Low risk
14,2,2,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,10,Low risk
15,2,0,3,0,0,0,1,0,2,0,1,0,0,3,0,0,0,1,0,0,0,10,Low risk
14,0,1,0,0,0,0,2,0,2,0,0,3,0,0,0,1,0,1,0,0,0,10,Low risk
13,0,0,2,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,3,1,10,Low risk
18,1,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,9,Low risk
19,0,1,2,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,1,0,1,10,Low risk
16,0,0,0,0,0,1,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,9,Low risk
14,1,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,9,Low risk
15,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,4,10,Low risk
18,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,0,1,7,Low risk
18,1,0,0,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,0,1,0,10,Low risk
17,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,10,Low risk
17,0,0,4,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,1,1,2,10,Low risk
19,1,1,2,1,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,10,Low risk
16,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,Low risk
19,0,0,2,0,1,0,0,0,2,0,4,1,1,0,0,0,0,0,0,0,0,9,Low risk
16,0,0,2,0,2,0,0,0,0,1,0,1,0,4,0,0,0,0,1,0,1,10,Low risk
17,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,10,Low risk
16,1,1,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,1,9,Low risk
19,0,0,4,0,0,3,0,0,0,2,1,0,0,1,0,1,0,0,1,0,1,10,Low risk
17,1,2,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,1,10,Low risk
16,0,0,0,0,1,0,0,0,2,0,0,2,0,2,1,0,0,0,1,0,1,10,Low risk
19,0,0,0,1,0,0,1,1,0,0,2,3,1,0,0,0,1,0,0,0,0,10,Low risk
16,0,0,1,0,0,1,1,2,2,0,1,0,0,0,0,1,0,0,1,0,1,10,Low risk
16,1,0,3,0,1,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,2,10,Low risk
19,1,0,2,0,0,1,1,0,0,1,3,0,0,0,1,1,0,0,1,0,0,10,Low risk
19,0,0,1,0,1,0,0,0,1,0,1,0,1,0,3,0,0,0,0,1,0,8,Low risk
13,0,0,4,0,2,0,0,0,0,0,1,2,2,1,0,0,0,1,0,1,0,10,Low risk
13,0,0,4,0,2,1,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,10,Low risk
16,1,2,4,0,2,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,10,Low risk
18,0,1,3,0,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,9,Low risk
16,0,1,1,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,3,10,Low risk
13,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,2,10,Low risk
14,1,0,2,0,0,0,1,1,1,0,0,2,0,4,0,0,0,0,0,0,0,10,Low risk
13,0,0,3,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,2,0,9,Low risk
18,1,0,0,0,0,1,1,1,0,1,0,2,0,1,0,1,0,0,0,1,0,10,Low risk
16,1,0,0,2,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,10,Low risk
19,0,0,1,0,0,1,2,0,0,0,0,0,0,1,4,1,0,0,1,0,0,10,Low risk
13,0,0,4,0,2,0,0,0,1,2,1,0,0,0,1,1,0,1,0,0,0,9,Low risk
16,1,0,2,0,0,1,1,2,0,0,1,0,0,0,3,0,0,1,0,0,0,10,Low risk
15,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,2,10,Low risk
15,0,3,4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,10,Low risk
15,0,0,4,1,0,0,0,0,0,0,4,0,0,1,1,0,0,1,2,0,0,10,Low risk
19,0,0,0,1,0,3,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,10,Low risk
17,0,0,0,0,0,0,0,0,3,0,0,1,2,1,0,0,0,0,0,0,1,8,Low risk
17,0,0,4,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,2,0,1,10,Low risk
18,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,8,Low risk
13,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,2,10,Low risk
18,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,6,Low risk
13,0,1,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,7,Low risk
17,1,1,4,1,0,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,10,Low risk
19,0,0,3,1,0,2,0,1,0,0,1,1,0,0,2,0,0,0,0,0,2,10,Low risk
15,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10,Low risk
17,0,1,4,0,0,0,0,1,0,0,1,3,0,2,0,0,0,0,0,1,0,9,Low risk
13,0,0,4,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,9,Low risk
13,0,0,2,0,0,0,0,0,0,2,0,3,2,0,0,0,0,1,0,0,0,8,Low risk
16,0,0,2,1,1,0,0,0,0,0,0,0,1,3,0,0,1,0,1,1,1,10,Low risk
16,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,3,0,2,10,Low risk
18,1,0,4,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,10,Low risk
13,0,0,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,6,Low risk
14,2,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,8,Low risk
19,1,0,3,0,0,0,1,1,1,0,0,0,2,0,1,1,0,0,0,1,1,10,Low risk
15,0,0,4,0,0,2,1,1,0,0,4,1,0,0,0,0,0,0,0,0,1,10,Low risk
13,0,1,2,0,0,1,1,0,2,0,2,0,0,0,0,1,0,1,0,0,0,9,Low risk
16,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,8,Low risk
17,0,0,0,0,0,1,1,0,1,0,0,0,0,3,2,1,0,0,0,0,0,9,Low risk
19,0,1,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,9,Low risk
16,2,0,2,1,2,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,10,Low risk
18,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,0,0,10,Low risk
19,0,1,4,0,0,2,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,10,Low risk
18,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,9,Low risk
13,1,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,4,0,10,Low risk
15,1,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,7,Low risk
19,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0,4,10,Low risk
13,1,1,4,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,1,0,1,9,Low risk
19,0,0,3,2,0,1,0,0,0,1,1,1,0,2,0,1,0,0,1,0,0,10,Low risk
16,1,0,2,0,2,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,10,Low risk
15,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,8,Low risk
15,0,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,10,Low risk
18,2,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,10,Low risk
14,0,1,4,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,9,Low risk
16,0,1,4,0,1,1,0,0,0,2,0,1,1,0,0,0,1,1,1,0,0,10,Low risk
19,0,0,2,0,1,0,1,0,0,0,3,0,0,1,0,0,1,0,0,0,1,8,Low risk
16,1,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,9,Low risk
13,0,1,4,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,10,Low risk
13,0,0,4,0,1,0,1,0,0,0,3,1,0,0,1,0,0,0,2,1,0,10,Low risk
16,0,3,4,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,8,Low risk
13,2,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,9,Low risk
15,0,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,2,0,10,Low risk
15,0,0,1,1,0,0,0,2,1,0,0,1,1,0,2,1,0,0,0,1,0,10,Low risk
13,1,0,1,0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,10,Low risk
19,0,0,2,2,1,1,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,10,Low risk
19,0,0,2,0,2,0,1,0,0,0,0,1,3,0,1,0,0,0,1,1,0,10,Low risk
18,0,0,4,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,1,0,0,8,Low risk
14,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,3,0,10,Low risk
17,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,0,1,0,2,0,10,Low risk
18,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,8,Low risk
15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,8,Low risk
16,0,0,1,0,0,1,0,1,1,1,0,0,3,0,0,1,0,0,0,0,0,8,Low risk
17,0,0,4,1,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,8,Low risk
13,0,0,2,1,0,0,0,0,0,0,2,2,1,0,0,0,1,1,0,0,2,10,Low risk
19,0,0,2,1,0,0,0,1,1,1,3,0,2,1,0,0,0,0,0,0,0,10,Low risk
15,0,1,2,1,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,10,Low risk
13,2,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,Low risk
19,0,1,4,0,0,0,1,0,1,3,2,0,0,0,0,0,0,1,0,0,1,10,Low risk
17,0,0,3,2,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,2,10,Low risk
15,0,0,4,0,0,1,0,1,0,0,0,2,1,0,3,1,0,0,0,1,0,10,Low risk
19,0,0,3,0,0,0,2,0,0,2,2,0,0,0,2,1,0,1,0,0,0,10,Low risk
13,2,1,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,8,Low risk
16,1,0,3,1,0,0,3,1,0,0,0,0,0,1,1,0,1,1,0,0,0,10,Low risk
18,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,1,0,0,1,0,9,Low risk
14,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,7,Low risk
19,2,0,1,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,9,Low risk
14,1,1,0,0,1,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,1,10,Low risk
18,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,2,9,Low risk
16,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,3,0,10,Low risk
19,0,0,1,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,1,0,2,9,Low risk
13,0,1,2,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,0,0,0,9,Low risk
17,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,1,1,1,3,0,0,10,Low risk
15,0,0,4,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,3,8,Low risk
17,0,1,3,1,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,10,Low risk
15,0,2,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,9,Low risk
15,0,0,4,0,0,0,0,1,0,1,1,2,0,0,2,0,1,0,1,0,0,9,Low risk
13,0,0,4,2,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,1,9,Low risk
15,1,0,3,1,0,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,1,10,Low risk
17,0,0,0,1,0,0,1,1,0,0,0,1,4,0,1,1,0,0,0,0,0,10,Low risk
17,0,3,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,1,0,10,Low risk
13,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,3,9,Low risk
15,0,0,3,0,1,1,1,0,0,1,0,0,0,0,2,0,1,0,1,0,1,9,Low risk
19,0,0,4,0,0,1,0,0,0,0,0,2,1,1,3,1,0,0,1,0,0,10,Low risk
19,0,0,0,0,0,1,0,2,4,0,0,0,1,0,1,1,0,0,0,0,0,10,Low risk
18,0,1,2,0,0,1,2,0,0,0,0,0,1,4,0,0,0,0,0,0,1,10,Low risk
18,1,1,3,0,1,0,0,0,1,0,0,1,0,2,1,0,0,1,0,1,0,10,Low risk
17,0,1,2,0,2,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,10,Low risk
19,0,0,1,1,1,0,1,2,1,0,2,0,0,1,0,0,0,0,0,1,0,10,Low risk
19,0,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,8,Low risk
19,1,0,1,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,2,1,0,10,Low risk
16,0,0,0,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,2,0,1,10,Low risk
17,0,0,4,1,0,0,0,0,0,2,4,0,0,0,2,0,1,0,0,0,0,10,Low risk
13,1,0,4,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,8,Low risk
17,1,0,3,0,0,1,0,2,0,0,0,0,0,2,1,0,1,1,0,0,1,10,Low risk
16,1,0,4,0,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,1,0,8,Low risk
17,0,0,4,0,0,0,1,3,0,0,1,0,3,0,0,0,1,0,0,1,0,10,Low risk
17,0,0,1,0,1,0,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,10,Low risk
16,1,0,1,0,1,0,1,0,0,1,0,1,2,1,0,0,0,1,0,1,0,10,Low risk
17,2,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,9,Low risk
19,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,1,0,0,8,Low risk
15,0,0,3,1,0,3,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,10,Low risk
15,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2,3,10,Low risk
19,0,0,0,0,1,2,0,1,0,1,0,2,0,0,0,0,0,1,2,0,0,10,Low risk
15,1,1,4,2,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,10,Low risk
